file_id	image_path	species	source
62011	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-09-4.jpg	Maclura pomifera	lab
62012	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-1.jpg	Maclura pomifera	lab
62013	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-2.jpg	Maclura pomifera	lab
62014	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-3.jpg	Maclura pomifera	lab
62015	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-4.jpg	Maclura pomifera	lab
62016	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-1.jpg	Maclura pomifera	lab
62017	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-2.jpg	Maclura pomifera	lab
62018	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-3.jpg	Maclura pomifera	lab
62019	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-4.jpg	Maclura pomifera	lab
62020	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-1.jpg	Maclura pomifera	lab
62021	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-2.jpg	Maclura pomifera	lab
62022	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-3.jpg	Maclura pomifera	lab
62023	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-4.jpg	Maclura pomifera	lab
62024	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-1.jpg	Maclura pomifera	lab
62025	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-2.jpg	Maclura pomifera	lab
62026	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-3.jpg	Maclura pomifera	lab
62027	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-4.jpg	Maclura pomifera	lab
62028	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-1.jpg	Maclura pomifera	lab
62029	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-2.jpg	Maclura pomifera	lab
62030	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-3.jpg	Maclura pomifera	lab
62031	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-4.jpg	Maclura pomifera	lab
62032	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-1.jpg	Maclura pomifera	lab
62033	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-2.jpg	Maclura pomifera	lab
62034	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-3.jpg	Maclura pomifera	lab
62035	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-4.jpg	Maclura pomifera	lab
62036	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-1.jpg	Maclura pomifera	lab
62037	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-2.jpg	Maclura pomifera	lab
62038	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-3.jpg	Maclura pomifera	lab
62039	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-4.jpg	Maclura pomifera	lab
62040	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-1.jpg	Maclura pomifera	lab
62041	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-2.jpg	Maclura pomifera	lab
62042	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-3.jpg	Maclura pomifera	lab
62043	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-4.jpg	Maclura pomifera	lab
62044	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-1.jpg	Maclura pomifera	lab
62045	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-2.jpg	Maclura pomifera	lab
62046	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-3.jpg	Maclura pomifera	lab
62047	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-4.jpg	Maclura pomifera	lab
62048	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-1.jpg	Maclura pomifera	lab
62049	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-2.jpg	Maclura pomifera	lab
62050	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-3.jpg	Maclura pomifera	lab
62051	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-4.jpg	Maclura pomifera	lab
62052	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-08-1.jpg	Maclura pomifera	lab
62053	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-08-2.jpg	Maclura pomifera	lab
62054	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-08-3.jpg	Maclura pomifera	lab
62055	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-08-4.jpg	Maclura pomifera	lab
62056	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-09-1.jpg	Maclura pomifera	lab
62057	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-09-2.jpg	Maclura pomifera	lab
62058	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-09-3.jpg	Maclura pomifera	lab
62059	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-09-4.jpg	Maclura pomifera	lab
62060	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-01-1.jpg	Maclura pomifera	lab
62061	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-01-2.jpg	Maclura pomifera	lab
62062	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-01-3.jpg	Maclura pomifera	lab
62063	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-01-4.jpg	Maclura pomifera	lab
62064	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-02-1.jpg	Maclura pomifera	lab
62065	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-02-2.jpg	Maclura pomifera	lab
62066	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-02-3.jpg	Maclura pomifera	lab
62067	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-02-4.jpg	Maclura pomifera	lab
62068	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-03-1.jpg	Maclura pomifera	lab
62069	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-03-2.jpg	Maclura pomifera	lab
62070	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-03-3.jpg	Maclura pomifera	lab
62071	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-03-4.jpg	Maclura pomifera	lab
62072	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-04-1.jpg	Maclura pomifera	lab
62073	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-04-2.jpg	Maclura pomifera	lab
62074	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-04-3.jpg	Maclura pomifera	lab
62075	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-04-4.jpg	Maclura pomifera	lab
62076	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-05-1.jpg	Maclura pomifera	lab
62077	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-05-2.jpg	Maclura pomifera	lab
62078	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-05-3.jpg	Maclura pomifera	lab
62079	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-05-4.jpg	Maclura pomifera	lab
62080	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-06-1.jpg	Maclura pomifera	lab
62081	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-06-2.jpg	Maclura pomifera	lab
62082	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-06-3.jpg	Maclura pomifera	lab
62083	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-06-4.jpg	Maclura pomifera	lab
62084	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-07-1.jpg	Maclura pomifera	lab
62085	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-07-2.jpg	Maclura pomifera	lab
62086	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-07-3.jpg	Maclura pomifera	lab
62087	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-07-4.jpg	Maclura pomifera	lab
62088	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-08-1.jpg	Maclura pomifera	lab
62089	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-08-2.jpg	Maclura pomifera	lab
62090	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-08-3.jpg	Maclura pomifera	lab
62091	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-08-4.jpg	Maclura pomifera	lab
62092	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-09-1.jpg	Maclura pomifera	lab
62093	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-09-2.jpg	Maclura pomifera	lab
62094	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-09-3.jpg	Maclura pomifera	lab
62095	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-09-4.jpg	Maclura pomifera	lab
62096	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-10-1.jpg	Maclura pomifera	lab
62097	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-10-2.jpg	Maclura pomifera	lab
62098	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-10-3.jpg	Maclura pomifera	lab
62099	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2775-10-4.jpg	Maclura pomifera	lab
62100	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-01-1.jpg	Maclura pomifera	lab
62101	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-01-2.jpg	Maclura pomifera	lab
62102	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-01-3.jpg	Maclura pomifera	lab
62103	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-01-4.jpg	Maclura pomifera	lab
62104	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-02-1.jpg	Maclura pomifera	lab
62105	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-02-2.jpg	Maclura pomifera	lab
62106	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-02-3.jpg	Maclura pomifera	lab
62107	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-02-4.jpg	Maclura pomifera	lab
62108	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-03-1.jpg	Maclura pomifera	lab
62109	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-03-2.jpg	Maclura pomifera	lab
62110	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-03-3.jpg	Maclura pomifera	lab
62111	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-03-4.jpg	Maclura pomifera	lab
62112	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-04-1.jpg	Maclura pomifera	lab
62113	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-04-2.jpg	Maclura pomifera	lab
62114	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-04-3.jpg	Maclura pomifera	lab
62115	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-04-4.jpg	Maclura pomifera	lab
62116	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-05-1.jpg	Maclura pomifera	lab
62117	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-05-2.jpg	Maclura pomifera	lab
62118	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-05-3.jpg	Maclura pomifera	lab
62119	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-05-4.jpg	Maclura pomifera	lab
62120	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-06-1.jpg	Maclura pomifera	lab
62121	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-06-2.jpg	Maclura pomifera	lab
62122	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-06-3.jpg	Maclura pomifera	lab
62123	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-06-4.jpg	Maclura pomifera	lab
62124	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-07-1.jpg	Maclura pomifera	lab
62125	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-07-2.jpg	Maclura pomifera	lab
62126	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-07-3.jpg	Maclura pomifera	lab
62127	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-07-4.jpg	Maclura pomifera	lab
62128	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-08-1.jpg	Maclura pomifera	lab
62129	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-08-2.jpg	Maclura pomifera	lab
62130	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-08-3.jpg	Maclura pomifera	lab
62131	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-08-4.jpg	Maclura pomifera	lab
62132	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-09-1.jpg	Maclura pomifera	lab
62133	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-09-2.jpg	Maclura pomifera	lab
62134	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-09-3.jpg	Maclura pomifera	lab
62135	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-09-4.jpg	Maclura pomifera	lab
62136	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-10-1.jpg	Maclura pomifera	lab
62137	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-10-2.jpg	Maclura pomifera	lab
62138	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-10-3.jpg	Maclura pomifera	lab
62139	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2776-10-4.jpg	Maclura pomifera	lab
62159	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-01-1-828.jpg	Maclura pomifera	lab
62162	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-01-2-678.jpg	Maclura pomifera	lab
62164	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-01-3-317.jpg	Maclura pomifera	lab
62165	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-01-4-864.jpg	Maclura pomifera	lab
62167	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-02-1-188.jpg	Maclura pomifera	lab
62170	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-02-2-378.jpg	Maclura pomifera	lab
62172	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-02-3-860.jpg	Maclura pomifera	lab
62173	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-02-4-768.jpg	Maclura pomifera	lab
62175	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-03-1-272.jpg	Maclura pomifera	lab
62177	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-03-2-170.jpg	Maclura pomifera	lab
62179	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-03-3-142.jpg	Maclura pomifera	lab
62181	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-03-4-689.jpg	Maclura pomifera	lab
62182	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-04-1-035.jpg	Maclura pomifera	lab
62186	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-04-2-364.jpg	Maclura pomifera	lab
62187	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-04-3-054.jpg	Maclura pomifera	lab
62189	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-04-4-659.jpg	Maclura pomifera	lab
62191	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-05-1-437.jpg	Maclura pomifera	lab
62192	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-05-2-048.jpg	Maclura pomifera	lab
62194	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-05-3-505.jpg	Maclura pomifera	lab
62195	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-05-4-554.jpg	Maclura pomifera	lab
62198	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-06-1-837.jpg	Maclura pomifera	lab
62200	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-06-2-631.jpg	Maclura pomifera	lab
62201	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-06-3-852.jpg	Maclura pomifera	lab
62203	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-06-4-706.jpg	Maclura pomifera	lab
62206	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-07-1-065.jpg	Maclura pomifera	lab
62208	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-07-2-519.jpg	Maclura pomifera	lab
62209	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-07-3-676.jpg	Maclura pomifera	lab
62211	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-07-4-471.jpg	Maclura pomifera	lab
62214	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-08-1-730.jpg	Maclura pomifera	lab
62216	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-08-2-165.jpg	Maclura pomifera	lab
62217	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-08-3-662.jpg	Maclura pomifera	lab
62219	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-08-4-565.jpg	Maclura pomifera	lab
62223	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-09-1-826.jpg	Maclura pomifera	lab
62225	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-09-2-671.jpg	Maclura pomifera	lab
62226	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-09-3-024.jpg	Maclura pomifera	lab
62227	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-09-4-478.jpg	Maclura pomifera	lab
62230	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-10-1-466.jpg	Maclura pomifera	lab
62233	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-10-2-314.jpg	Maclura pomifera	lab
62234	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-10-3-626.jpg	Maclura pomifera	lab
62235	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-10-4-920.jpg	Maclura pomifera	lab
62239	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-11-1-006.jpg	Maclura pomifera	lab
62241	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-11-2-320.jpg	Maclura pomifera	lab
62242	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-11-3-892.jpg	Maclura pomifera	lab
62243	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-11-4-308.jpg	Maclura pomifera	lab
62246	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-12-1-606.jpg	Maclura pomifera	lab
62248	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-12-2-835.jpg	Maclura pomifera	lab
62250	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-12-3-995.jpg	Maclura pomifera	lab
62251	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2235-12-4-431.jpg	Maclura pomifera	lab
62254	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-01-1-576.jpg	Maclura pomifera	lab
62256	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-01-2-700.jpg	Maclura pomifera	lab
62258	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-01-3-219.jpg	Maclura pomifera	lab
62259	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-01-4-868.jpg	Maclura pomifera	lab
62262	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-02-1-321.jpg	Maclura pomifera	lab
62264	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-02-2-933.jpg	Maclura pomifera	lab
62266	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-02-3-659.jpg	Maclura pomifera	lab
62267	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-02-4-618.jpg	Maclura pomifera	lab
62270	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-03-1-295.jpg	Maclura pomifera	lab
62272	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-03-2-956.jpg	Maclura pomifera	lab
62273	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-03-3-357.jpg	Maclura pomifera	lab
62275	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-03-4-890.jpg	Maclura pomifera	lab
62277	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-04-1-522.jpg	Maclura pomifera	lab
62280	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-04-2-867.jpg	Maclura pomifera	lab
62281	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-04-3-673.jpg	Maclura pomifera	lab
62282	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-04-4-679.jpg	Maclura pomifera	lab
62284	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-05-1-248.jpg	Maclura pomifera	lab
62287	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-05-2-628.jpg	Maclura pomifera	lab
62289	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-05-3-263.jpg	Maclura pomifera	lab
62290	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-05-4-654.jpg	Maclura pomifera	lab
62292	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-06-1-831.jpg	Maclura pomifera	lab
62295	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-06-2-452.jpg	Maclura pomifera	lab
62296	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-06-3-658.jpg	Maclura pomifera	lab
62298	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-06-4-506.jpg	Maclura pomifera	lab
62300	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-07-1-087.jpg	Maclura pomifera	lab
62302	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-07-2-360.jpg	Maclura pomifera	lab
62304	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-07-3-891.jpg	Maclura pomifera	lab
62306	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-07-4-217.jpg	Maclura pomifera	lab
62307	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-08-1-049.jpg	Maclura pomifera	lab
62309	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-08-2-347.jpg	Maclura pomifera	lab
62311	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-08-3-736.jpg	Maclura pomifera	lab
62313	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-08-4-844.jpg	Maclura pomifera	lab
62315	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-09-1-362.jpg	Maclura pomifera	lab
62317	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-09-2-566.jpg	Maclura pomifera	lab
62319	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-09-3-911.jpg	Maclura pomifera	lab
62321	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-09-4-726.jpg	Maclura pomifera	lab
62323	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-1-951.jpg	Maclura pomifera	lab
62325	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-2-802.jpg	Maclura pomifera	lab
62327	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-3-061.jpg	Maclura pomifera	lab
62330	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-10-4-388.jpg	Maclura pomifera	lab
62332	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-1-149.jpg	Maclura pomifera	lab
62334	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-2-899.jpg	Maclura pomifera	lab
62336	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-3-230.jpg	Maclura pomifera	lab
62338	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-11-4-136.jpg	Maclura pomifera	lab
62340	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-1-935.jpg	Maclura pomifera	lab
62341	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-2-450.jpg	Maclura pomifera	lab
62344	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-3-110.jpg	Maclura pomifera	lab
62346	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2719-12-4-177.jpg	Maclura pomifera	lab
62347	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-1-129.jpg	Maclura pomifera	lab
62349	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-2-347.jpg	Maclura pomifera	lab
62351	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-3-669.jpg	Maclura pomifera	lab
62353	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-01-4-852.jpg	Maclura pomifera	lab
62355	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-1-769.jpg	Maclura pomifera	lab
62357	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-2-150.jpg	Maclura pomifera	lab
62359	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-3-692.jpg	Maclura pomifera	lab
62362	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-02-4-837.jpg	Maclura pomifera	lab
62364	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-1-838.jpg	Maclura pomifera	lab
62366	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-2-129.jpg	Maclura pomifera	lab
62368	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-3-058.jpg	Maclura pomifera	lab
62370	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-03-4-338.jpg	Maclura pomifera	lab
62372	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-1-831.jpg	Maclura pomifera	lab
62374	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-2-025.jpg	Maclura pomifera	lab
62375	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-3-212.jpg	Maclura pomifera	lab
62377	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-04-4-637.jpg	Maclura pomifera	lab
62379	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-1-486.jpg	Maclura pomifera	lab
62381	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-2-354.jpg	Maclura pomifera	lab
62383	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-3-016.jpg	Maclura pomifera	lab
62385	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-05-4-890.jpg	Maclura pomifera	lab
62387	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-1-258.jpg	Maclura pomifera	lab
62389	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-2-911.jpg	Maclura pomifera	lab
62390	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-3-096.jpg	Maclura pomifera	lab
62392	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-06-4-737.jpg	Maclura pomifera	lab
62395	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-1-585.jpg	Maclura pomifera	lab
62396	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-2-024.jpg	Maclura pomifera	lab
62398	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-3-135.jpg	Maclura pomifera	lab
62399	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-07-4-466.jpg	Maclura pomifera	lab
62402	dataset/images/lab/Auto_cropped/maclura_pomifera/pi2774-08-1-783.jpg	Maclura pomifera	lab
